IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,AFR,Africa,Country,ZMB,Zambia,Year,2016,true,,,,,,,,,,,,,16.67,,,,,,16.67,,* data from only capital city,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,true,,,,,,,,,,,,,23.08,,,,,,23.08,,* data from only capital city,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,AMR,Americas,Country,CHL,Chile,Year,2016,true,,,,,,,,,,,,,36.36,,,,,,36.36,,* data from only capital city,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,AMR,Americas,Country,ECU,Ecuador,Year,2016,true,,,,,,,,,,,,,50,,,,,,50,,* data from only capital city,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,AMR,Americas,Country,PER,Peru,Year,2016,true,,,,,,,,,,,,,69.23,,,,,,69.23,,* data from only capital city,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,AFR,Africa,Country,SEN,Senegal,Year,2016,true,,,,,,,,,,,,,7.69,,,,,,7.69,,* data from only capital city,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,AMR,Americas,Country,COL,Colombia,Year,2016,true,,,,,,,,,,,,,8.33,,,,,,8.33,,* data from only capital city,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2015,false,,,,,,,,,,,,,0,,,,,,0,,,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,AFR,Africa,Country,BDI,Burundi,Year,2013,false,,,,,,,,,,,,,0,,,,,,0,,,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,EUR,Europe,Country,TJK,Tajikistan,Year,2013,true,,,,,,,,,,,,,15,,,,,,15,,,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2013,true,,,,,,,,,,,,,25.27,,,,,,25.27,,,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2013,true,,,,,,,,,,,,,41,,,,,,41,,,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2013,true,,,,,,,,,,,,,52.46,,,,,,52.46,,,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2012,false,,,,,,,,,,,,,18.97,,,,,,18.97,,,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2012,true,,,,,,,,,,,,,26.74,,,,,,26.74,,,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2012,false,,,,,,,,,,,,,34.48,,,,,,34.48,,,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,AMR,Americas,Country,HTI,Haiti,Year,2011,true,,,,,,,,,,,,,0,,,,,,0,,,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2010,false,,,,,,,,,,,,,0,,,,,,0,,,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2010,true,,,,,,,,,,,,,14.65,,,,,,14.65,,,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,AFR,Africa,Country,MUS,Mauritius,Year,2008,true,,,,,,,,,,,,,26.23,,,,,,26.23,,,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,AMR,Americas,Country,COL,Colombia,Year,2008,false,,,,,,,,,,,,,88.76,,,,,,88.76,,,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2005,false,,,,,,,,,,,,,0,,,,,,0,,,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,EUR,Europe,Country,TJK,Tajikistan,Year,2004,false,,,,,,,,,,,,,0,,,,,,0,,,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2004,false,,,,,,,,,,,,,27.93,,,,,,27.93,,,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2004,false,,,,,,,,,,,,,36.9,,,,,,36.9,,,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2004,false,,,,,,,,,,,,,50,,,,,,50,,,EN,2020-04-23T22:00:00.000Z
SDGHEALTHFACILITIESESSENTIALMEDS,Proportion of health facilities with a core set of relevant essential medicines available and affordable on a sustainable basis,text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2004,false,,,,,,,,,,,,,9.09,,,,,,9.09,,,EN,2020-04-23T22:00:00.000Z
