IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1,,,0.58,,1.59,1 [0.58 – 1.59],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,JAM,Jamaica,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.05,,,0.69,,1.53,1.05 [0.69 – 1.53],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.07,,,0.63,,1.74,1.07 [0.63 – 1.74],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.08,,,0.82,,1.41,1.08 [0.82 – 1.41],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.16,,,0.88,,10.93,1.16 [0.88 – 10.93],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,GHA,Ghana,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.18,,,0.67,,1.91,1.18 [0.67 – 1.91],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,TUR,Turkey,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.22,,,0.79,,1.8,1.22 [0.79 – 1.8],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,CYP,Cyprus,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.27,,,0.9,,1.74,1.27 [0.9 – 1.74],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,BHS,Bahamas,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.29,,,0.84,,1.87,1.29 [0.84 – 1.87],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ARM,Armenia,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.3,,,0.91,,1.77,1.3 [0.91 – 1.77],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2019,true,Sex,Male,MLE,,,,,,,,,,1.34,,,0.98,,1.82,1.34 [0.98 – 1.82],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,PER,Peru,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.4,,,0.8,,2.27,1.4 [0.8 – 2.27],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,SYC,Seychelles,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.4,,,0.94,,1.99,1.4 [0.94 – 1.99],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,1.48,,,0.76,,2.47,1.48 [0.76 – 2.47],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.56,,,0.92,,2.48,1.56 [0.92 – 2.48],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.59,,,0.89,,2.64,1.59 [0.89 – 2.64],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,1.64,,,1.06,,2.39,1.64 [1.06 – 2.39],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.65,,,0.96,,2.6,1.65 [0.96 – 2.6],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,LCA,Saint Lucia,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.67,,,1.17,,2.34,1.67 [1.17 – 2.34],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,UGA,Uganda,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.68,,,0.96,,2.78,1.68 [0.96 – 2.78],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,MWI,Malawi,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.71,,,0.98,,2.77,1.71 [0.98 – 2.77],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.72,,,0.91,,2.9,1.72 [0.91 – 2.9],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.72,,,1.03,,2.67,1.72 [1.03 – 2.67],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,BLZ,Belize,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.72,,,1.2,,2.39,1.72 [1.2 – 2.39],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,COL,Colombia,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.75,,,1.17,,2.5,1.75 [1.17 – 2.5],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,DZA,Algeria,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.83,,,0.97,,3.02,1.83 [0.97 – 3.02],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.84,,,1.06,,2.99,1.84 [1.06 – 2.99],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.86,,,1.03,,3.02,1.86 [1.03 – 3.02],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,NIC,Nicaragua,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.91,,,1.22,,2.81,1.91 [1.22 – 2.81],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,GRC,Greece,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.91,,,1.44,,2.48,1.91 [1.44 – 2.48],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.92,,,0.95,,3.28,1.92 [0.95 – 3.28],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,NGA,Nigeria,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.93,,,0.91,,3.16,1.93 [0.91 – 3.16],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.95,,,1.12,,3.15,1.95 [1.12 – 3.15],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.95,,,1.14,,3.13,1.95 [1.14 – 3.13],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,1.95,,,1.14,,3.14,1.95 [1.14 – 3.14],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,1.95,,,1.18,,2.99,1.95 [1.18 – 2.99],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ITA,Italy,Year,2019,true,Sex,Male,MLE,,,,,,,,,,10.06,,,9.19,,11.02,10.06 [9.19 – 11.02],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2019,true,Sex,Male,MLE,,,,,,,,,,10.21,,,5.72,,16.34,10.21 [5.72 – 16.34],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2019,true,Sex,Male,MLE,,,,,,,,,,10.38,,,5.43,,16.25,10.38 [5.43 – 16.25],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,MNE,Montenegro,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,10.44,,,7.08,,14.77,10.44 [7.08 – 14.77],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,SLV,El Salvador,Year,2019,true,Sex,Male,MLE,,,,,,,,,,10.5,,,6.28,,24.75,10.5 [6.28 – 24.75],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2019,true,Sex,Male,MLE,,,,,,,,,,10.63,,,6.22,,17.27,10.63 [6.22 – 17.27],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,DNK,Denmark,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,10.7,,,8.34,,13.54,10.7 [8.34 – 13.54],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,BRA,Brazil,Year,2019,true,Sex,Male,MLE,,,,,,,,,,10.88,,,9.86,,17.35,10.88 [9.86 – 17.35],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,ERI,Eritrea,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,10.91,,,5.86,,18.13,10.91 [5.86 – 18.13],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,10.93,,,6.83,,15.79,10.93 [6.83 – 15.79],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,11.05,,,9.12,,13.28,11.05 [9.12 – 13.28],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,IND,India,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,11.11,,,8.56,,14.24,11.11 [8.56 – 14.24],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2019,true,Sex,Male,MLE,,,,,,,,,,11.19,,,6.31,,19.45,11.19 [6.31 – 19.45],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,11.21,,,9,,13.71,11.21 [9 – 13.71],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,LUX,Luxembourg,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,11.27,,,8.45,,14.73,11.27 [8.45 – 14.73],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2019,true,Sex,Male,MLE,,,,,,,,,,11.3,,,8.46,,14.65,11.3 [8.46 – 14.65],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,POL,Poland,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,11.3,,,8.89,,14.33,11.3 [8.89 – 14.33],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,Sex,Male,MLE,,,,,,,,,,11.32,,,6.61,,17.71,11.32 [6.61 – 17.71],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SRB,Serbia,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,11.36,,,7.74,,15.91,11.36 [7.74 – 15.91],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ESP,Spain,Year,2019,true,Sex,Male,MLE,,,,,,,,,,11.43,,,9.2,,13.94,11.43 [9.2 – 13.94],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,PRT,Portugal,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,11.46,,,8.98,,14.38,11.46 [8.98 – 14.38],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,ECU,Ecuador,Year,2019,true,Sex,Male,MLE,,,,,,,,,,11.63,,,5.92,,16.6,11.63 [5.92 – 16.6],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2019,true,Sex,Male,MLE,,,,,,,,,,11.68,,,9,,14.97,11.68 [9 – 14.97],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,NOR,Norway,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,11.78,,,10.64,,13.11,11.78 [10.64 – 13.11],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,HTI,Haiti,Year,2019,true,Sex,Male,MLE,,,,,,,,,,11.78,,,5.72,,19.91,11.78 [5.72 – 19.91],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,GHA,Ghana,Year,2019,true,Sex,Male,MLE,,,,,,,,,,11.78,,,7.17,,18.13,11.78 [7.17 – 18.13],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,BEN,Benin,Year,2019,true,Sex,Male,MLE,,,,,,,,,,11.8,,,6.97,,19.13,11.8 [6.97 – 19.13],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,CAN,Canada,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,11.81,,,9.48,,15.76,11.81 [9.48 – 15.76],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2019,true,Sex,Male,MLE,,,,,,,,,,11.84,,,11.2,,12.61,11.84 [11.2 – 12.61],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,BEL,Belgium,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,11.84,,,9.37,,14.62,11.84 [9.37 – 14.62],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,NLD,Netherlands,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,11.84,,,9.57,,14.43,11.84 [9.57 – 14.43],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,SUR,Suriname,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,11.85,,,7.51,,17.51,11.85 [7.51 – 17.51],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ISL,Iceland,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,11.87,,,9.24,,14.92,11.87 [9.24 – 14.92],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,LSO,Lesotho,Year,2019,true,Sex,Male,MLE,,,,,,,,,,116,,,43.99,,204.9,116 [43.99 – 204.9],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,ZMB,Zambia,Year,2019,true,Sex,Male,MLE,,,,,,,,,,12.01,,,7.3,,18.52,12.01 [7.3 – 18.52],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2019,true,Sex,Male,MLE,,,,,,,,,,12.03,,,5.39,,21.98,12.03 [5.39 – 21.98],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,SVK,Slovakia,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,12.09,,,7.89,,21.37,12.09 [7.89 – 21.37],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,FJI,Fiji,Year,2019,true,Sex,Male,MLE,,,,,,,,,,12.18,,,7.67,,18.25,12.18 [7.67 – 18.25],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,CZE,Czechia,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,12.18,,,9.16,,15.9,12.18 [9.16 – 15.9],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,DEU,Germany,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,12.31,,,9.96,,15,12.31 [9.96 – 15],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,CAF,Central African Republic,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,12.33,,,6.69,,20.48,12.33 [6.69 – 20.48],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,BLZ,Belize,Year,2019,true,Sex,Male,MLE,,,,,,,,,,12.46,,,9.01,,16.72,12.46 [9.01 – 16.72],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2019,true,Sex,Male,MLE,,,,,,,,,,12.47,,,7.61,,17.82,12.47 [7.61 – 17.82],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,AUS,Australia,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,12.5,,,10.21,,17.32,12.5 [10.21 – 17.32],,,EN,2021-02-08T22:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,WSM,Samoa,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,12.55,,,6.59,,20.09,12.55 [6.59 – 20.09],,,EN,2021-02-08T22:00:00.000Z
