IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.019,,,0.014,,0.025,0.019 [0.014 – 0.025],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EUR,Europe,Country,DNK,Denmark,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.024,,,0.017,,0.031,0.024 [0.017 – 0.031],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2019,true,Sex,Male,MLE,,,,,,,,,,0.036,,,0.027,,0.047,0.036 [0.027 – 0.047],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.039,,,0.018,,0.074,0.039 [0.018 – 0.074],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EUR,Europe,Country,ISR,Israel,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.042,,,0.03,,0.057,0.042 [0.03 – 0.057],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.047,,,0.023,,0.087,0.047 [0.023 – 0.087],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EUR,Europe,Country,ISR,Israel,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.047,,,0.032,,0.065,0.047 [0.032 – 0.065],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.051,,,0.036,,0.068,0.051 [0.036 – 0.068],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,true,Sex,Male,MLE,,,,,,,,,,0.052,,,0.026,,0.095,0.052 [0.026 – 0.095],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EUR,Europe,Country,ISR,Israel,Year,2019,true,Sex,Male,MLE,,,,,,,,,,0.052,,,0.035,,0.073,0.052 [0.035 – 0.073],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EUR,Europe,Country,AUT,Austria,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.052,,,0.038,,0.07,0.052 [0.038 – 0.07],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,COL,Colombia,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.053,,,0.034,,0.078,0.053 [0.034 – 0.078],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,PAN,Panama,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.054,,,0.034,,0.081,0.054 [0.034 – 0.081],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,GUY,Guyana,Year,2019,true,Sex,Male,MLE,,,,,,,,,,0.063,,,0.033,,0.11,0.063 [0.033 – 0.11],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.066,,,0.041,,0.1,0.066 [0.041 – 0.1],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.068,,,0.031,,0.13,0.068 [0.031 – 0.13],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.069,,,0.061,,0.077,0.069 [0.061 – 0.077],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.07,,,0.03,,0.14,0.07 [0.03 – 0.14],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.071,,,0.042,,0.11,0.071 [0.042 – 0.11],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,GUY,Guyana,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.074,,,0.041,,0.12,0.074 [0.041 – 0.12],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.074,,,0.047,,0.11,0.074 [0.047 – 0.11],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,GRD,Grenada,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.076,,,0.051,,0.11,0.076 [0.051 – 0.11],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.077,,,0.053,,0.11,0.077 [0.053 – 0.11],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.079,,,0.049,,0.12,0.079 [0.049 – 0.12],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.079,,,0.056,,0.11,0.079 [0.056 – 0.11],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.081,,,0.035,,0.16,0.081 [0.035 – 0.16],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,GUY,Guyana,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.085,,,0.049,,0.13,0.085 [0.049 – 0.13],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2019,true,Sex,Male,MLE,,,,,,,,,,0.085,,,0.05,,0.13,0.085 [0.05 – 0.13],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.087,,,0.038,,0.17,0.087 [0.038 – 0.17],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,BRA,Brazil,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.087,,,0.077,,0.098,0.087 [0.077 – 0.098],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,PAN,Panama,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.093,,,0.057,,0.14,0.093 [0.057 – 0.14],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.094,,,0.063,,0.13,0.094 [0.063 – 0.13],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.096,,,0.061,,0.14,0.096 [0.061 – 0.14],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EUR,Europe,Country,DNK,Denmark,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.096,,,0.068,,0.13,0.096 [0.068 – 0.13],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.1,,,0.037,,0.21,0.1 [0.037 – 0.21],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,HND,Honduras,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.1,,,0.038,,0.24,0.1 [0.038 – 0.24],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.1,,,0.053,,0.17,0.1 [0.053 – 0.17],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,CUB,Cuba,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.1,,,0.067,,0.15,0.1 [0.067 – 0.15],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.1,,,0.071,,0.14,0.1 [0.071 – 0.14],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.1,,,0.073,,0.14,0.1 [0.073 – 0.14],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.11,,,0.064,,0.16,0.11 [0.064 – 0.16],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.11,,,0.069,,0.16,0.11 [0.069 – 0.16],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.11,,,0.092,,0.12,0.11 [0.092 – 0.12],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.11,,,0.092,,0.13,0.11 [0.092 – 0.13],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.12,,,0.044,,0.32,0.12 [0.044 – 0.32],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,COL,Colombia,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.12,,,0.076,,0.18,0.12 [0.076 – 0.18],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.12,,,0.083,,0.16,0.12 [0.083 – 0.16],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EUR,Europe,Country,MLT,Malta,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.12,,,0.083,,0.16,0.12 [0.083 – 0.16],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.13,,,0.054,,0.3,0.13 [0.054 – 0.3],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,PAN,Panama,Year,2019,true,Sex,Male,MLE,,,,,,,,,,0.13,,,0.08,,0.2,0.13 [0.08 – 0.2],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.13,,,0.085,,0.18,0.13 [0.085 – 0.18],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.13,,,0.098,,0.17,0.13 [0.098 – 0.17],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.13,,,0.098,,0.17,0.13 [0.098 – 0.17],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.14,,,0.095,,0.2,0.14 [0.095 – 0.2],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.14,,,0.098,,0.19,0.14 [0.098 – 0.19],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,GRD,Grenada,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.14,,,0.099,,0.2,0.14 [0.099 – 0.2],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EUR,Europe,Country,GRC,Greece,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.14,,,0.1,,0.19,0.14 [0.1 – 0.19],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EUR,Europe,Country,ITA,Italy,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.14,,,0.12,,0.16,0.14 [0.12 – 0.16],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2019,true,Sex,Male,MLE,,,,,,,,,,0.14,,,0.12,,0.17,0.14 [0.12 – 0.17],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.15,,,0.068,,0.3,0.15 [0.068 – 0.3],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2019,true,Sex,Male,MLE,,,,,,,,,,0.15,,,0.088,,0.22,0.15 [0.088 – 0.22],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,CUB,Cuba,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.15,,,0.096,,0.22,0.15 [0.096 – 0.22],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EUR,Europe,Country,DEU,Germany,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.15,,,0.1,,0.2,0.15 [0.1 – 0.2],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EUR,Europe,Country,SWE,Sweden,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.15,,,0.11,,0.19,0.15 [0.11 – 0.19],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EUR,Europe,Country,EST,Estonia,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.15,,,0.11,,0.2,0.15 [0.11 – 0.2],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2019,true,Sex,Male,MLE,,,,,,,,,,0.15,,,0.11,,0.21,0.15 [0.11 – 0.21],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.15,,,0.11,,0.21,0.15 [0.11 – 0.21],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,BRA,Brazil,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.15,,,0.13,,0.17,0.15 [0.13 – 0.17],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.16,,,0.065,,0.35,0.16 [0.065 – 0.35],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2019,true,Sex,Male,MLE,,,,,,,,,,0.16,,,0.11,,0.22,0.16 [0.11 – 0.22],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EUR,Europe,Country,AUT,Austria,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.16,,,0.12,,0.22,0.16 [0.12 – 0.22],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.17,,,0.059,,0.42,0.17 [0.059 – 0.42],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.17,,,0.1,,0.26,0.17 [0.1 – 0.26],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.17,,,0.11,,0.24,0.17 [0.11 – 0.24],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EUR,Europe,Country,DNK,Denmark,Year,2019,true,Sex,Male,MLE,,,,,,,,,,0.17,,,0.12,,0.23,0.17 [0.12 – 0.23],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,SEAR,South-East Asia,Country,IND,India,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.17,,,0.12,,0.24,0.17 [0.12 – 0.24],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.17,,,0.13,,0.22,0.17 [0.13 – 0.22],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EUR,Europe,Country,SWE,Sweden,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.18,,,0.13,,0.23,0.18 [0.13 – 0.23],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EUR,Europe,Country,IRL,Ireland,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.18,,,0.13,,0.25,0.18 [0.13 – 0.25],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.19,,,0.073,,0.4,0.19 [0.073 – 0.4],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.19,,,0.074,,0.41,0.19 [0.074 – 0.41],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.19,,,0.082,,0.41,0.19 [0.082 – 0.41],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2019,true,Sex,Both sexes,BTSX,,,,,,,,,,0.19,,,0.092,,0.35,0.19 [0.092 – 0.35],,,EN,2021-02-08T22:00:00.000Z
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2019,true,Sex,Female,FMLE,,,,,,,,,,0.19,,,0.11,,0.33,0.19 [0.11 – 0.33],,,EN,2021-02-08T22:00:00.000Z
